time, state_0, state_1, state_2, state_3, state_4, state_5, state_6, state_7, state_8, state_9
1.816, 15.1852, -10.8883, 2.99269, 2.87503, -2.87504, 1.7822, -1.44479, 0.734747, -0.397512, 0.397504
1.8161, 15.1854, -10.8884, 2.99276, 2.87499, -2.875, 1.78155, -1.44435, 0.734498, -0.397473, 0.397465
1.8162, 15.1855, -10.8886, 2.99284, 2.87495, -2.87496, 1.7809, -1.44391, 0.73425, -0.397433, 0.397425
1.8163, 15.1857, -10.8887, 2.99291, 2.87491, -2.87492, 1.78025, -1.44347, 0.734002, -0.397394, 0.397386
1.8164, 15.1859, -10.8889, 2.99299, 2.87487, -2.87488, 1.7796, -1.44303, 0.733753, -0.397355, 0.397347
1.8165, 15.1861, -10.889, 2.99306, 2.87483, -2.87484, 1.77895, -1.44259, 0.733505, -0.397315, 0.397307
1.8166, 15.1863, -10.8892, 2.99313, 2.87479, -2.87481, 1.7783, -1.44215, 0.733257, -0.397275, 0.397267
1.8167, 15.1864, -10.8893, 2.99321, 2.87475, -2.87477, 1.77765, -1.44171, 0.733008, -0.397236, 0.397228
1.8168, 15.1866, -10.8894, 2.99328, 2.87471, -2.87473, 1.777, -1.44127, 0.73276, -0.397196, 0.397188
1.8169, 15.1868, -10.8896, 2.99335, 2.87467, -2.87469, 1.77635, -1.44083, 0.732511, -0.397156, 0.397148
1.817, 15.187, -10.8897, 2.99342, 2.87463, -2.87465, 1.7757, -1.44039, 0.732263, -0.397116, 0.397108
1.8171, 15.1871, -10.8899, 2.9935, 2.87459, -2.87461, 1.77505, -1.43995, 0.732014, -0.397075, 0.397067
1.8172, 15.1873, -10.89, 2.99357, 2.87455, -2.87457, 1.77441, -1.43951, 0.731766, -0.397035, 0.397027
1.8173, 15.1875, -10.8902, 2.99364, 2.87451, -2.87453, 1.77376, -1.43907, 0.731517, -0.396995, 0.396987
1.8174, 15.1877, -10.8903, 2.99372, 2.87447, -2.87449, 1.77311, -1.43863, 0.731269, -0.396954, 0.396946
1.8175, 15.1878, -10.8905, 2.99379, 2.87443, -2.87445, 1.77246, -1.43819, 0.73102, -0.396913, 0.396905
1.8176, 15.188, -10.8906, 2.99386, 2.87439, -2.87441, 1.77181, -1.43775, 0.730772, -0.396872, 0.396865
1.8177, 15.1882, -10.8907, 2.99394, 2.87435, -2.87437, 1.77116, -1.4373, 0.730523, -0.396832, 0.396824
1.8178, 15.1884, -10.8909, 2.99401, 2.87431, -2.87433, 1.77051, -1.43686, 0.730275, -0.39679, 0.396783
1.8179, 15.1886, -10.891, 2.99408, 2.87427, -2.87429, 1.76986, -1.43642, 0.730026, -0.396749, 0.396741
1.818, 15.1887, -10.8912, 2.99416, 2.87423, -2.87425, 1.76922, -1.43598, 0.729777, -0.396708, 0.3967
1.8181, 15.1889, -10.8913, 2.99423, 2.87419, -2.87421, 1.76857, -1.43554, 0.729529, -0.396667, 0.396659
1.8182, 15.1891, -10.8915, 2.9943, 2.87415, -2.87417, 1.76792, -1.4351, 0.72928, -0.396625, 0.396617
1.8183, 15.1893, -10.8916, 2.99437, 2.87411, -2.87413, 1.76727, -1.43466, 0.729031, -0.396584, 0.396576
1.8184, 15.1894, -10.8917, 2.99445, 2.87407, -2.87409, 1.76662, -1.43422, 0.728783, -0.396542, 0.396534
1.8185, 15.1896, -10.8919, 2.99452, 2.87403, -2.87405, 1.76597, -1.43377, 0.728534, -0.3965, 0.396492
1.8186, 15.1898, -10.892, 2.99459, 2.87399, -2.87401, 1.76532, -1.43333, 0.728285, -0.396458, 0.39645
1.8187, 15.19, -10.8922, 2.99467, 2.87395, -2.87397, 1.76468, -1.43289, 0.728037, -0.396416, 0.396408
1.8188, 15.1901, -10.8923, 2.99474, 2.87391, -2.87393, 1.76403, -1.43245, 0.727788, -0.396374, 0.396366
1.8189, 15.1903, -10.8925, 2.99481, 2.87388, -2.87389, 1.76338, -1.43201, 0.727539, -0.396332, 0.396324
1.819, 15.1905, -10.8926, 2.99488, 2.87384, -2.87385, 1.76273, -1.43157, 0.72729, -0.396289, 0.396281
1.8191, 15.1907, -10.8927, 2.99496, 2.8738, -2.87381, 1.76208, -1.43112, 0.727042, -0.396247, 0.396239
1.8192, 15.1909, -10.8929, 2.99503, 2.87376, -2.87377, 1.76144, -1.43068, 0.726793, -0.396204, 0.396196
1.8193, 15.191, -10.893, 2.9951, 2.87372, -2.87373, 1.76079, -1.43024, 0.726544, -0.396161, 0.396153
1.8194, 15.1912, -10.8932, 2.99518, 2.87368, -2.87369, 1.76014, -1.4298, 0.726295, -0.396118, 0.396111
1.8195, 15.1914, -10.8933, 2.99525, 2.87364, -2.87365, 1.75949, -1.42936, 0.726046, -0.396075, 0.396068
1.8196, 15.1916, -10.8935, 2.99532, 2.8736, -2.87362, 1.75884, -1.42891, 0.725798, -0.396032, 0.396025
1.8197, 15.1917, -10.8936, 2.99539, 2.87356, -2.87358, 1.7582, -1.42847, 0.725549, -0.395989, 0.395981
1.8198, 15.1919, -10.8938, 2.99547, 2.87352, -2.87354, 1.75755, -1.42803, 0.7253, -0.395946, 0.395938
1.8199, 15.1921, -10.8939, 2.99554, 2.87348, -2.8735, 1.7569, -1.42759, 0.725051, -0.395902, 0.395895
1.82, 15.1923, -10.894, 2.99561, 2.87344, -2.87346, 1.75625, -1.42715, 0.724802, -0.395859, 0.395851
1.8201, 15.1924, -10.8942, 2.99568, 2.8734, -2.87342, 1.7556, -1.4267, 0.724553, -0.395815, 0.395807
1.8202, 15.1926, -10.8943, 2.99576, 2.87336, -2.87338, 1.75496, -1.42626, 0.724304, -0.395772, 0.395764
1.8203, 15.1928, -10.8945, 2.99583, 2.87332, -2.87334, 1.75431, -1.42582, 0.724055, -0.395728, 0.39572
1.8204, 15.193, -10.8946, 2.9959, 2.87328, -2.8733, 1.75366, -1.42538, 0.723806, -0.395684, 0.395676
1.8205, 15.1931, -10.8947, 2.99597, 2.87324, -2.87326, 1.75301, -1.42493, 0.723557, -0.39564, 0.395632
1.8206, 15.1933, -10.8949, 2.99604, 2.8732, -2.87322, 1.75237, -1.42449, 0.723308, -0.395595, 0.395588
1.8207, 15.1935, -10.895, 2.99612, 2.87316, -2.87318, 1.75172, -1.42405, 0.723059, -0.395551, 0.395543
1.8208, 15.1937, -10.8952, 2.99619, 2.87312, -2.87314, 1.75107, -1.4236, 0.72281, -0.395507, 0.395499
1.8209, 15.1938, -10.8953, 2.99626, 2.87308, -2.8731, 1.75042, -1.42316, 0.722561, -0.395462, 0.395454
1.821, 15.194, -10.8955, 2.99633, 2.87304, -2.87306, 1.74978, -1.42272, 0.722312, -0.395417, 0.39541
1.8211, 15.1942, -10.8956, 2.99641, 2.873, -2.87302, 1.74913, -1.42228, 0.722063, -0.395373, 0.395365
1.8212, 15.1944, -10.8957, 2.99648, 2.87296, -2.87298, 1.74848, -1.42183, 0.721814, -0.395328, 0.39532
1.8213, 15.1945, -10.8959, 2.99655, 2.87293, -2.87294, 1.74783, -1.42139, 0.721565, -0.395283, 0.395275
1.8214, 15.1947, -10.896, 2.99662, 2.87289, -2.8729, 1.74719, -1.42095, 0.721316, -0.395238, 0.39523
1.8215, 15.1949, -10.8962, 2.99669, 2.87285, -2.87286, 1.74654, -1.4205, 0.721067, -0.395193, 0.395185
1.8216, 15.1951, -10.8963, 2.99677, 2.87281, -2.87282, 1.74589, -1.42006, 0.720818, -0.395147, 0.395139
1.8217, 15.1952, -10.8965, 2.99684, 2.87277, -2.87278, 1.74525, -1.41962, 0.720568, -0.395102, 0.395094
1.8218, 15.1954, -10.8966, 2.99691, 2.87273, -2.87275, 1.7446, -1.41917, 0.720319, -0.395056, 0.395048
1.8219, 15.1956, -10.8967, 2.99698, 2.87269, -2.87271, 1.74395, -1.41873, 0.72007, -0.395011, 0.395003
1.822, 15.1958, -10.8969, 2.99706, 2.87265, -2.87267, 1.7433, -1.41829, 0.719821, -0.394965, 0.394957
1.8221, 15.1959, -10.897, 2.99713, 2.87261, -2.87263, 1.74266, -1.41784, 0.719572, -0.394919, 0.394911
1.8222, 15.1961, -10.8972, 2.9972, 2.87257, -2.87259, 1.74201, -1.4174, 0.719323, -0.394873, 0.394865
1.8223, 15.1963, -10.8973, 2.99727, 2.87253, -2.87255, 1.74136, -1.41696, 0.719073, -0.394827, 0.394819
1.8224, 15.1965, -10.8974, 2.99734, 2.87249, -2.87251, 1.74072, -1.41651, 0.718824, -0.394781, 0.394773
1.8225, 15.1966, -10.8976, 2.99741, 2.87245, -2.87247, 1.74007, -1.41607, 0.718575, -0.394734, 0.394726
1.8226, 15.1968, -10.8977, 2.99749, 2.87241, -2.87243, 1.73942, -1.41562, 0.718325, -0.394688, 0.39468
1.8227, 15.197, -10.8979, 2.99756, 2.87237, -2.87239, 1.73878, -1.41518, 0.718076, -0.394641, 0.394633
1.8228, 15.1972, -10.898, 2.99763, 2.87233, -2.87235, 1.73813, -1.41474, 0.717827, -0.394595, 0.394587
1.8229, 15.1973, -10.8982, 2.9977, 2.87229, -2.87231, 1.73748, -1.41429, 0.717578, -0.394548, 0.39454
1.823, 15.1975, -10.8983, 2.99777, 2.87225, -2.87227, 1.73684, -1.41385, 0.717328, -0.394501, 0.394493
1.8231, 15.1977, -10.8984, 2.99785, 2.87221, -2.87223, 1.73619, -1.4134, 0.717079, -0.394454, 0.394446
1.8232, 15.1978, -10.8986, 2.99792, 2.87218, -2.87219, 1.73554, -1.41296, 0.71683, -0.394407, 0.394399
1.8233, 15.198, -10.8987, 2.99799, 2.87214, -2.87215, 1.7349, -1.41251, 0.71658, -0.39436, 0.394352
1.8234, 15.1982, -10.8989, 2.99806, 2.8721, -2.87211, 1.73425, -1.41207, 0.716331, -0.394312, 0.394305
1.8235, 15.1984, -10.899, 2.99813, 2.87206, -2.87207, 1.7336, -1.41163, 0.716081, -0.394265, 0.394257
1.8236, 15.1985, -10.8991, 2.9982, 2.87202, -2.87203, 1.73296, -1.41118, 0.715832, -0.394217, 0.39421
1.8237, 15.1987, -10.8993, 2.99828, 2.87198, -2.872, 1.73231, -1.41074, 0.715582, -0.39417, 0.394162
1.8238, 15.1989, -10.8994, 2.99835, 2.87194, -2.87196, 1.73167, -1.41029, 0.715333, -0.394122, 0.394114
1.8239, 15.1991, -10.8996, 2.99842, 2.8719, -2.87192, 1.73102, -1.40985, 0.715084, -0.394074, 0.394066
1.824, 15.1992, -10.8997, 2.99849, 2.87186, -2.87188, 1.73037, -1.4094, 0.714834, -0.394026, 0.394018
1.8241, 15.1994, -10.8999, 2.99856, 2.87182, -2.87184, 1.72973, -1.40896, 0.714585, -0.393978, 0.39397
1.8242, 15.1996, -10.9, 2.99863, 2.87178, -2.8718, 1.72908, -1.40851, 0.714335, -0.39393, 0.393922
1.8243, 15.1998, -10.9001, 2.9987, 2.87174, -2.87176, 1.72843, -1.40807, 0.714086, -0.393881, 0.393874
1.8244, 15.1999, -10.9003, 2.99878, 2.8717, -2.87172, 1.72779, -1.40762, 0.713836, -0.393833, 0.393825
1.8245, 15.2001, -10.9004, 2.99885, 2.87166, -2.87168, 1.72714, -1.40718, 0.713586, -0.393784, 0.393777
1.8246, 15.2003, -10.9006, 2.99892, 2.87162, -2.87164, 1.7265, -1.40673, 0.713337, -0.393736, 0.393728
1.8247, 15.2004, -10.9007, 2.99899, 2.87158, -2.8716, 1.72585, -1.40629, 0.713087, -0.393687, 0.393679
1.8248, 15.2006, -10.9008, 2.99906, 2.87154, -2.87156, 1.7252, -1.40584, 0.712838, -0.393638, 0.39363
1.8249, 15.2008, -10.901, 2.99913, 2.87151, -2.87152, 1.72456, -1.4054, 0.712588, -0.393589, 0.393581
1.825, 15.201, -10.9011, 2.9992, 2.87147, -2.87148, 1.72391, -1.40495, 0.712339, -0.39354, 0.393532
1.8251, 15.2011, -10.9013, 2.99927, 2.87143, -2.87144, 1.72327, -1.40451, 0.712089, -0.393491, 0.393483
1.8252, 15.2013, -10.9014, 2.99935, 2.87139, -2.8714, 1.72262, -1.40406, 0.711839, -0.393442, 0.393434
1.8253, 15.2015, -10.9015, 2.99942, 2.87135, -2.87137, 1.72197, -1.40362, 0.71159, -0.393392, 0.393384
1.8254, 15.2016, -10.9017, 2.99949, 2.87131, -2.87133, 1.72133, -1.40317, 0.71134, -0.393343, 0.393335
1.8255, 15.2018, -10.9018, 2.99956, 2.87127, -2.87129, 1.72068, -1.40273, 0.71109, -0.393293, 0.393285
1.8256, 15.202, -10.902, 2.99963, 2.87123, -2.87125, 1.72004, -1.40228, 0.71084, -0.393243, 0.393235
1.8257, 15.2022, -10.9021, 2.9997, 2.87119, -2.87121, 1.71939, -1.40183, 0.710591, -0.393193, 0.393186
1.8258, 15.2023, -10.9022, 2.99977, 2.87115, -2.87117, 1.71875, -1.40139, 0.710341, -0.393143, 0.393136
1.8259, 15.2025, -10.9024, 2.99984, 2.87111, -2.87113, 1.7181, -1.40094, 0.710091, -0.393093, 0.393086
1.826, 15.2027, -10.9025, 2.99991, 2.87107, -2.87109, 1.71746, -1.4005, 0.709842, -0.393043, 0.393035
1.8261, 15.2029, -10.9027, 2.99999, 2.87103, -2.87105, 1.71681, -1.40005, 0.709592, -0.392993, 0.392985
1.8262, 15.203, -10.9028, 3.00006, 2.87099, -2.87101, 1.71616, -1.39961, 0.709342, -0.392942, 0.392935
1.8263, 15.2032, -10.9029, 3.00013, 2.87095, -2.87097, 1.71552, -1.39916, 0.709092, -0.392892, 0.392884
1.8264, 15.2034, -10.9031, 3.0002, 2.87092, -2.87093, 1.71487, -1.39871, 0.708842, -0.392841, 0.392834
1.8265, 15.2035, -10.9032, 3.00027, 2.87088, -2.87089, 1.71423, -1.39827, 0.708593, -0.392791, 0.392783
1.8266, 15.2037, -10.9034, 3.00034, 2.87084, -2.87085, 1.71358, -1.39782, 0.708343, -0.39274, 0.392732
1.8267, 15.2039, -10.9035, 3.00041, 2.8708, -2.87082, 1.71294, -1.39737, 0.708093, -0.392689, 0.392681
1.8268, 15.2041, -10.9036, 3.00048, 2.87076, -2.87078, 1.71229, -1.39693, 0.707843, -0.392638, 0.39263
1.8269, 15.2042, -10.9038, 3.00055, 2.87072, -2.87074, 1.71165, -1.39648, 0.707593, -0.392587, 0.392579
1.827, 15.2044, -10.9039, 3.00062, 2.87068, -2.8707, 1.711, -1.39604, 0.707343, -0.392535, 0.392528
1.8271, 15.2046, -10.9041, 3.00069, 2.87064, -2.87066, 1.71036, -1.39559, 0.707093, -0.392484, 0.392476
1.8272, 15.2047, -10.9042, 3.00076, 2.8706, -2.87062, 1.70971, -1.39514, 0.706843, -0.392432, 0.392425
1.8273, 15.2049, -10.9043, 3.00084, 2.87056, -2.87058, 1.70907, -1.3947, 0.706593, -0.392381, 0.392373
1.8274, 15.2051, -10.9045, 3.00091, 2.87052, -2.87054, 1.70842, -1.39425, 0.706343, -0.392329, 0.392321
1.8275, 15.2052, -10.9046, 3.00098, 2.87048, -2.8705, 1.70778, -1.3938, 0.706093, -0.392277, 0.39227
1.8276, 15.2054, -10.9048, 3.00105, 2.87044, -2.87046, 1.70713, -1.39336, 0.705843, -0.392225, 0.392218
1.8277, 15.2056, -10.9049, 3.00112, 2.87041, -2.87042, 1.70649, -1.39291, 0.705593, -0.392173, 0.392166
1.8278, 15.2058, -10.905, 3.00119, 2.87037, -2.87038, 1.70584, -1.39246, 0.705343, -0.392121, 0.392113
1.8279, 15.2059, -10.9052, 3.00126, 2.87033, -2.87034, 1.7052, -1.39202, 0.705093, -0.392069, 0.392061
1.828, 15.2061, -10.9053, 3.00133, 2.87029, -2.8703, 1.70455, -1.39157, 0.704843, -0.392016, 0.392009
1.8281, 15.2063, -10.9055, 3.0014, 2.87025, -2.87027, 1.70391, -1.39112, 0.704593, -0.391964, 0.391956
1.82812, 15.2063, -10.9055, 3.00142, 2.87024, -2.87026, 1.70375, -1.39101, 0.704531, -0.391951, 0.391943
1.82822, 15.2065, -10.9056, 3.00149, 2.8702, -2.87022, 1.7031, -1.39056, 0.704281, -0.391898, 0.391891
1.82832, 15.2067, -10.9058, 3.00156, 2.87016, -2.87018, 1.70246, -1.39011, 0.704031, -0.391846, 0.391838
1.82842, 15.2068, -10.9059, 3.00163, 2.87012, -2.87014, 1.70181, -1.38967, 0.703781, -0.391793, 0.391785
1.82852, 15.207, -10.906, 3.0017, 2.87008, -2.8701, 1.70117, -1.38922, 0.70353, -0.39174, 0.391732
1.82862, 15.2072, -10.9062, 3.00177, 2.87004, -2.87006, 1.70052, -1.38877, 0.70328, -0.391687, 0.391679
1.82872, 15.2073, -10.9063, 3.00184, 2.87, -2.87002, 1.69988, -1.38833, 0.70303, -0.391634, 0.391626
1.82882, 15.2075, -10.9065, 3.00191, 2.86996, -2.86998, 1.69924, -1.38788, 0.70278, -0.39158, 0.391573
1.82892, 15.2077, -10.9066, 3.00198, 2.86993, -2.86994, 1.69859, -1.38743, 0.70253, -0.391527, 0.391519
1.82902, 15.2078, -10.9067, 3.00205, 2.86989, -2.8699, 1.69795, -1.38698, 0.70228, -0.391474, 0.391466
1.82912, 15.208, -10.9069, 3.00212, 2.86985, -2.86986, 1.6973, -1.38653, 0.70203, -0.39142, 0.391412
1.82922, 15.2082, -10.907, 3.00219, 2.86981, -2.86983, 1.69666, -1.38609, 0.701779, -0.391366, 0.391359
1.82932, 15.2084, -10.9072, 3.00226, 2.86977, -2.86979, 1.69601, -1.38564, 0.701529, -0.391312, 0.391305
1.82942, 15.2085, -10.9073, 3.00233, 2.86973, -2.86975, 1.69537, -1.38519, 0.701279, -0.391259, 0.391251
1.82952, 15.2087, -10.9074, 3.0024, 2.86969, -2.86971, 1.69473, -1.38474, 0.701029, -0.391205, 0.391197
1.82962, 15.2089, -10.9076, 3.00247, 2.86965, -2.86967, 1.69408, -1.3843, 0.700778, -0.39115, 0.391143
1.82972, 15.209, -10.9077, 3.00254, 2.86961, -2.86963, 1.69344, -1.38385, 0.700528, -0.391096, 0.391089
1.82982, 15.2092, -10.9078, 3.00261, 2.86957, -2.86959, 1.69279, -1.3834, 0.700278, -0.391042, 0.391034
1.82992, 15.2094, -10.908, 3.00268, 2.86953, -2.86955, 1.69215, -1.38295, 0.700028, -0.390988, 0.39098
1.83002, 15.2095, -10.9081, 3.00275, 2.86949, -2.86951, 1.6915, -1.3825, 0.699777, -0.390933, 0.390925
1.83012, 15.2097, -10.9083, 3.00282, 2.86946, -2.86947, 1.69086, -1.38205, 0.699527, -0.390878, 0.390871
1.83022, 15.2099, -10.9084, 3.00289, 2.86942, -2.86943, 1.69022, -1.38161, 0.699277, -0.390824, 0.390816
1.83032, 15.21, -10.9085, 3.00296, 2.86938, -2.8694, 1.68957, -1.38116, 0.699026, -0.390769, 0.390761
1.83042, 15.2102, -10.9087, 3.00303, 2.86934, -2.86936, 1.68893, -1.38071, 0.698776, -0.390714, 0.390706
1.83052, 15.2104, -10.9088, 3.0031, 2.8693, -2.86932, 1.68829, -1.38026, 0.698525, -0.390659, 0.390651
1.83062, 15.2106, -10.9089, 3.00317, 2.86926, -2.86928, 1.68764, -1.37981, 0.698275, -0.390603, 0.390596
1.83072, 15.2107, -10.9091, 3.00324, 2.86922, -2.86924, 1.687, -1.37936, 0.698025, -0.390548, 0.390541
1.83082, 15.2109, -10.9092, 3.00331, 2.86918, -2.8692, 1.68635, -1.37892, 0.697774, -0.390493, 0.390485
1.83092, 15.2111, -10.9094, 3.00338, 2.86914, -2.86916, 1.68571, -1.37847, 0.697524, -0.390437, 0.39043
1.83102, 15.2112, -10.9095, 3.00345, 2.8691, -2.86912, 1.68507, -1.37802, 0.697273, -0.390382, 0.390374
1.83112, 15.2114, -10.9096, 3.00352, 2.86907, -2.86908, 1.68442, -1.37757, 0.697023, -0.390326, 0.390318
1.83122, 15.2116, -10.9098, 3.00359, 2.86903, -2.86904, 1.68378, -1.37712, 0.696772, -0.39027, 0.390263
1.83132, 15.2117, -10.9099, 3.00366, 2.86899, -2.869, 1.68314, -1.37667, 0.696522, -0.390214, 0.390207
1.83142, 15.2119, -10.9101, 3.00373, 2.86895, -2.86897, 1.68249, -1.37622, 0.696271, -0.390158, 0.390151
1.83152, 15.2121, -10.9102, 3.0038, 2.86891, -2.86893, 1.68185, -1.37577, 0.696021, -0.390102, 0.390094
1.83162, 15.2122, -10.9103, 3.00387, 2.86887, -2.86889, 1.6812, -1.37532, 0.69577, -0.390046, 0.390038
1.83172, 15.2124, -10.9105, 3.00394, 2.86883, -2.86885, 1.68056, -1.37487, 0.69552, -0.389989, 0.389982
1.83182, 15.2126, -10.9106, 3.00401, 2.86879, -2.86881, 1.67992, -1.37443, 0.695269, -0.389933, 0.389925
1.83192, 15.2127, -10.9107, 3.00408, 2.86875, -2.86877, 1.67927, -1.37398, 0.695019, -0.389876, 0.389869
1.83202, 15.2129, -10.9109, 3.00415, 2.86871, -2.86873, 1.67863, -1.37353, 0.694768, -0.38982, 0.389812
1.83212, 15.2131, -10.911, 3.00422, 2.86868, -2.86869, 1.67799, -1.37308, 0.694518, -0.389763, 0.389755
1.83222, 15.2132, -10.9112, 3.00428, 2.86864, -2.86865, 1.67734, -1.37263, 0.694267, -0.389706, 0.389698
1.83232, 15.2134, -10.9113, 3.00435, 2.8686, -2.86861, 1.6767, -1.37218, 0.694016, -0.389649, 0.389642
1.83242, 15.2136, -10.9114, 3.00442, 2.86856, -2.86858, 1.67606, -1.37173, 0.693766, -0.389592, 0.389584
1.83252, 15.2137, -10.9116, 3.00449, 2.86852, -2.86854, 1.67541, -1.37128, 0.693515, -0.389535, 0.389527
1.83262, 15.2139, -10.9117, 3.00456, 2.86848, -2.8685, 1.67477, -1.37083, 0.693264, -0.389477, 0.38947
1.83272, 15.2141, -10.9118, 3.00463, 2.86844, -2.86846, 1.67413, -1.37038, 0.693014, -0.38942, 0.389413
1.83282, 15.2143, -10.912, 3.0047, 2.8684, -2.86842, 1.67349, -1.36993, 0.692763, -0.389363, 0.389355
1.83292, 15.2144, -10.9121, 3.00477, 2.86836, -2.86838, 1.67284, -1.36948, 0.692512, -0.389305, 0.389297
1.83302, 15.2146, -10.9122, 3.00484, 2.86832, -2.86834, 1.6722, -1.36903, 0.692262, -0.389247, 0.38924
1.83312, 15.2148, -10.9124, 3.00491, 2.86829, -2.8683, 1.67156, -1.36858, 0.692011, -0.389189, 0.389182
1.83322, 15.2149, -10.9125, 3.00498, 2.86825, -2.86826, 1.67091, -1.36813, 0.69176, -0.389131, 0.389124
1.83332, 15.2151, -10.9127, 3.00505, 2.86821, -2.86823, 1.67027, -1.36768, 0.691509, -0.389073, 0.389066
1.83342, 15.2153, -10.9128, 3.00512, 2.86817, -2.86819, 1.66963, -1.36723, 0.691259, -0.389015, 0.389008
1.83352, 15.2154, -10.9129, 3.00519, 2.86813, -2.86815, 1.66898, -1.36678, 0.691008, -0.388957, 0.388949
1.83362, 15.2156, -10.9131, 3.00525, 2.86809, -2.86811, 1.66834, -1.36633, 0.690757, -0.388899, 0.388891
1.83372, 15.2158, -10.9132, 3.00532, 2.86805, -2.86807, 1.6677, -1.36588, 0.690506, -0.38884, 0.388833
1.83382, 15.2159, -10.9133, 3.00539, 2.86801, -2.86803, 1.66706, -1.36543, 0.690255, -0.388782, 0.388774
1.83392, 15.2161, -10.9135, 3.00546, 2.86797, -2.86799, 1.66641, -1.36498, 0.690004, -0.388723, 0.388715
1.83402, 15.2163, -10.9136, 3.00553, 2.86794, -2.86795, 1.66577, -1.36453, 0.689754, -0.388664, 0.388657
1.83412, 15.2164, -10.9138, 3.0056, 2.8679, -2.86791, 1.66513, -1.36408, 0.689503, -0.388605, 0.388598
1.83422, 15.2166, -10.9139, 3.00567, 2.86786, -2.86788, 1.66449, -1.36363, 0.689252, -0.388546, 0.388539
1.83432, 15.2168, -10.914, 3.00574, 2.86782, -2.86784, 1.66384, -1.36317, 0.689001, -0.388487, 0.38848
1.83442, 15.2169, -10.9142, 3.00581, 2.86778, -2.8678, 1.6632, -1.36272, 0.68875, -0.388428, 0.38842
1.83452, 15.2171, -10.9143, 3.00587, 2.86774, -2.86776, 1.66256, -1.36227, 0.688499, -0.388369, 0.388361
1.83462, 15.2173, -10.9144, 3.00594, 2.8677, -2.86772, 1.66192, -1.36182, 0.688248, -0.388309, 0.388302
1.83472, 15.2174, -10.9146, 3.00601, 2.86766, -2.86768, 1.66127, -1.36137, 0.687997, -0.38825, 0.388242
1.83482, 15.2176, -10.9147, 3.00608, 2.86762, -2.86764, 1.66063, -1.36092, 0.687746, -0.38819, 0.388183
1.83492, 15.2178, -10.9148, 3.00615, 2.86759, -2.8676, 1.65999, -1.36047, 0.687495, -0.38813, 0.388123
1.83502, 15.2179, -10.915, 3.00622, 2.86755, -2.86756, 1.65935, -1.36002, 0.687244, -0.388071, 0.388063
1.83512, 15.2181, -10.9151, 3.00629, 2.86751, -2.86753, 1.6587, -1.35957, 0.686993, -0.388011, 0.388003
1.83522, 15.2183, -10.9152, 3.00636, 2.86747, -2.86749, 1.65806, -1.35912, 0.686742, -0.387951, 0.387943
1.83532, 15.2184, -10.9154, 3.00642, 2.86743, -2.86745, 1.65742, -1.35866, 0.686491, -0.38789, 0.387883
1.83542, 15.2186, -10.9155, 3.00649, 2.86739, -2.86741, 1.65678, -1.35821, 0.68624, -0.38783, 0.387823
1.83552, 15.2187, -10.9157, 3.00656, 2.86735, -2.86737, 1.65613, -1.35776, 0.685989, -0.38777, 0.387762
1.83562, 15.2189, -10.9158, 3.00663, 2.86731, -2.86733, 1.65549, -1.35731, 0.685738, -0.387709, 0.387702
1.83572, 15.2191, -10.9159, 3.0067, 2.86728, -2.86729, 1.65485, -1.35686, 0.685487, -0.387649, 0.387641
1.83582, 15.2192, -10.9161, 3.00677, 2.86724, -2.86725, 1.65421, -1.35641, 0.685236, -0.387588, 0.387581
1.83592, 15.2194, -10.9162, 3.00684, 2.8672, -2.86722, 1.65357, -1.35596, 0.684985, -0.387527, 0.38752
1.83602, 15.2196, -10.9163, 3.0069, 2.86716, -2.86718, 1.65292, -1.3555, 0.684734, -0.387466, 0.387459
1.83612, 15.2197, -10.9165, 3.00697, 2.86712, -2.86714, 1.65228, -1.35505, 0.684483, -0.387406, 0.387398
1.83622, 15.2199, -10.9166, 3.00704, 2.86708, -2.8671, 1.65164, -1.3546, 0.684232, -0.387344, 0.387337
1.83632, 15.2201, -10.9167, 3.00711, 2.86704, -2.86706, 1.651, -1.35415, 0.683981, -0.387283, 0.387276
1.83642, 15.2202, -10.9169, 3.00718, 2.867, -2.86702, 1.65036, -1.3537, 0.683729, -0.387222, 0.387215
1.83652, 15.2204, -10.917, 3.00725, 2.86697, -2.86698, 1.64971, -1.35324, 0.683478, -0.387161, 0.387153
1.83662, 15.2206, -10.9171, 3.00732, 2.86693, -2.86694, 1.64907, -1.35279, 0.683227, -0.387099, 0.387092
1.83672, 15.2207, -10.9173, 3.00738, 2.86689, -2.86691, 1.64843, -1.35234, 0.682976, -0.387038, 0.38703
1.83682, 15.2209, -10.9174, 3.00745, 2.86685, -2.86687, 1.64779, -1.35189, 0.682725, -0.386976, 0.386968
1.83692, 15.2211, -10.9176, 3.00752, 2.86681, -2.86683, 1.64715, -1.35144, 0.682473, -0.386914, 0.386907
1.83702, 15.2212, -10.9177, 3.00759, 2.86677, -2.86679, 1.64651, -1.35098, 0.682222, -0.386852, 0.386845
1.83712, 15.2214, -10.9178, 3.00766, 2.86673, -2.86675, 1.64586, -1.35053, 0.681971, -0.38679, 0.386783
1.83722, 15.2216, -10.918, 3.00772, 2.86669, -2.86671, 1.64522, -1.35008, 0.68172, -0.386728, 0.386721
1.83732, 15.2217, -10.9181, 3.00779, 2.86666, -2.86667, 1.64458, -1.34963, 0.681468, -0.386666, 0.386658
